"population","river","year","surveydate","pos.weir","pos.trap","siteid","sex","origin","forklength","agedesignation","age.best","age.cwt","age.scale","age.key","age.length","prespawn","oppunch.present","oppunch.type","objective","mark.recap.eligible"
"Lostine","Lostine River",2012,2012-08-24,"above","above","LOS5","M","Hat",835,"Adult",4,4,NA,5,5,NA,"Yes","1LOP","Redd & Carcass",TRUE
"Lostine","Lostine River",2012,2012-08-24,"above","above","LOS5","M","Hat",765,"Adult",4,4,NA,4,4,NA,"Yes","1LOP","Redd & Carcass",TRUE
"Lostine","Lostine River",2012,2012-08-24,"above","above","LOS5","M","Nat",760,"Adult",4,NA,NA,4,4,NA,"Yes","1LOP","Redd & Carcass",TRUE
"Lostine","Lostine River",2012,2012-08-24,"above","above","LOS5","M","Nat",720,"Adult",4,NA,NA,4,4,NA,"No","None","Redd & Carcass",TRUE
"Lostine","Lostine River",2012,2012-08-24,"above","above","LOS5","F","Hat",770,"Adult",4,4,NA,4,4,"PreSpawn","Yes","1LOP","Redd & Carcass",TRUE
"Lostine","Lostine River",2012,2012-08-24,"above","above","LOS5","F","Hat",750,"Adult",4,4,NA,4,4,"PreSpawn","Yes","1LOP","Redd & Carcass",TRUE
"Lostine","Lostine River",2012,2012-08-24,"above","above","LOS5","F","Hat",700,"Adult",4,4,NA,4,4,"PreSpawn","Yes","1LOP","Redd & Carcass",TRUE
"Lostine","Lostine River",2012,2012-08-16,"above","above","LOS5","M","Hat",890,"Adult",5,NA,NA,5,5,NA,"Yes","1LOP","Redd & Carcass",TRUE
"Lostine","Lostine River",2012,2012-08-24,"above","above","LOS5","M","Unk",850,"Adult",4,NA,NA,4,4,NA,"Yes","1LOP","Redd & Carcass",TRUE
"Lostine","Lostine River",2012,2012-08-16,"above","above","LOS5","F","Hat",810,"Adult",5,5,NA,5,5,"Spawned","Yes","1LOP","Redd & Carcass",TRUE
"Lostine","Lostine River",2012,2012-08-24,"above","above","LOS5","F","Nat",690,"Adult",4,NA,NA,4,4,"Spawned","Yes","1LOP","Redd & Carcass",TRUE
"Lostine","Lostine River",2012,2012-08-31,"above","above","LOS5","M","Hat",733,"Adult",4,4,NA,4,4,NA,"Yes","1LOP","Redd & Carcass",TRUE
"Lostine","Lostine River",2012,2012-08-31,"above","above","LOS5","F","Hat",707,"Adult",4,4,NA,4,4,"Spawned","Yes","1LOP","Redd & Carcass",TRUE
"Lostine","Lostine River",2012,2012-08-16,"above","above","LOS5","M","Nat",725,"Adult",4,NA,NA,4,4,NA,"Yes","1LOP","Redd & Carcass",TRUE
"Lostine","Lostine River",2012,2012-09-07,"above","above","LOS5","F","Hat",698,"Adult",4,4,NA,4,4,"Spawned","Yes","1LOP","Redd & Carcass",TRUE
"Lostine","Lostine River",2012,2012-08-31,"above","above","LOS5","M","Unk",NA,NA,NA,NA,NA,NA,NA,NA,"No","None","Redd & Carcass",FALSE
"Lostine","Lostine River",2012,2012-09-07,"above","above","LOS5","M","Nat",826,"Adult",4,NA,NA,4,4,NA,"Yes","1LOP","Redd & Carcass",TRUE
"Lostine","Lostine River",2012,2012-08-31,"above","above","LOS5","M","Hat",732,"Adult",4,4,NA,4,4,NA,"Yes","1LOP","Redd & Carcass",TRUE
"Lostine","Lostine River",2012,2012-08-31,"above","above","LOS5","M","Hat",706,"Adult",4,4,4,4,4,NA,"Yes","1LOP","Redd & Carcass",TRUE
"Lostine","Lostine River",2012,2012-08-31,"above","above","LOS5","M","Hat",638,"Adult",4,4,NA,4,4,NA,"Yes","1LOP","Redd & Carcass",TRUE
"Lostine","Lostine River",2012,2012-08-31,"above","above","LOS5","M","Nat",604,"Jack",3,NA,NA,3,3,NA,"Yes","1LOP","Redd & Carcass",TRUE
"Lostine","Lostine River",2012,2012-08-31,"above","above","LOS5","M","Nat",524,"Jack",3,NA,3,3,3,NA,"Yes","1LOP","Redd & Carcass",TRUE
"Lostine","Lostine River",2012,2012-08-31,"above","above","LOS5","F","Hat",894,"Adult",4,4,NA,5,5,"Spawned","Yes","1LOP","Redd & Carcass",TRUE
"Lostine","Lostine River",2012,2012-08-31,"above","above","LOS5","F","Hat",809,"Adult",4,NA,NA,4,4,"Spawned","Yes","1LOP","Redd & Carcass",TRUE
"Lostine","Lostine River",2012,2012-08-31,"above","above","LOS5","F","Hat",731,"Adult",4,NA,NA,4,4,"Spawned","Yes","1LOP","Redd & Carcass",TRUE
"Lostine","Lostine River",2012,2012-08-24,"above","above","LOS6.1","F","Nat",715,"Adult",4,NA,NA,4,4,"Spawned","Yes","1LOP","Redd & Carcass",TRUE
"Lostine","Lostine River",2012,2012-08-16,"above","above","LOS6.1","F","Hat",775,"Adult",4,4,NA,4,4,"PreSpawn","Yes","1LOP","Redd & Carcass",TRUE
"Lostine","Lostine River",2012,2012-08-31,"above","above","LOS6.1","M","Hat",740,"Adult",4,4,NA,4,4,NA,"Yes","1LOP","Redd & Carcass",TRUE
"Lostine","Lostine River",2012,2012-08-16,"above","above","LOS6.1","M","Nat",720,"Adult",4,NA,NA,4,4,NA,"Yes","1LOP","Redd & Carcass",TRUE
"Lostine","Lostine River",2012,2012-08-21,"above","above","LOS6.1","M","Nat",660,"Adult",4,NA,NA,4,4,NA,"Yes","1LOP","Carcass",TRUE
"Lostine","Lostine River",2012,2012-08-22,"above","above","LOS6.1","F","Hat",850,"Adult",5,5,NA,4,4,"PreSpawn","Yes","1LOP","Carcass",TRUE
"Lostine","Lostine River",2012,2012-08-29,"above","above","LOS6.1","Unk","Hat",690,"Adult",4,4,NA,4,4,NA,"Yes","1LOP","Carcass",TRUE
"Lostine","Lostine River",2012,2012-08-29,"above","above","LOS6.1","M","Hat",670,"Adult",4,4,NA,NA,4,NA,"Unk","Unk","Carcass",FALSE
"Lostine","Lostine River",2012,2012-08-21,"above","above","LOS6.1","Unk","Unk",NA,NA,NA,NA,NA,NA,NA,NA,"Unk","Unk","Carcass",FALSE
"Lostine","Lostine River",2012,2012-08-21,"above","above","LOS6.1","M","Hat",765,"Adult",4,4,NA,4,4,NA,"Yes","1LOP","Carcass",TRUE
"Lostine","Lostine River",2012,2012-08-21,"above","above","LOS6.1","M","Hat",750,"Adult",4,4,NA,4,4,NA,"Yes","1LOP","Carcass",TRUE
"Lostine","Lostine River",2012,2012-08-31,"above","above","LOS6.1","F","Nat",670,"Adult",4,NA,4,4,4,"Spawned","Yes","1LOP","Redd & Carcass",TRUE
"Lostine","Lostine River",2012,2012-08-28,"above","above","LOS6.1","M","Hat",970,"Adult",5,5,NA,5,5,NA,"Yes","1LOP","Carcass",TRUE
"Lostine","Lostine River",2012,2012-08-24,"above","above","LOS6.1","F","Hat",760,"Adult",4,NA,NA,NA,4,"PreSpawn","Unk","Unk","Redd & Carcass",FALSE
"Lostine","Lostine River",2012,2012-08-21,"above","above","LOS6.1","M","Hat",630,"Jack",4,NA,NA,4,4,NA,"Yes","1LOP","Carcass",TRUE
"Lostine","Lostine River",2012,2012-08-21,"above","above","LOS6.1","F","Nat",710,"Adult",4,NA,NA,4,4,"PreSpawn","Yes","1LOP","Carcass",TRUE
"Lostine","Lostine River",2012,2012-09-07,"above","above","LOS6.1","M","Nat",800,"Adult",4,NA,NA,4,4,NA,"Yes","1LOP","Redd & Carcass",TRUE
"Lostine","Lostine River",2012,2012-09-07,"above","above","LOS6.1","M","Nat",666,"Adult",4,NA,NA,4,4,NA,"Yes","2LOP","Redd & Carcass",TRUE
"Lostine","Lostine River",2012,2012-09-07,"above","above","LOS6.1","F","Nat",701,"Adult",4,NA,NA,4,4,"Spawned","Yes","1LOP","Redd & Carcass",TRUE
"Lostine","Lostine River",2012,2012-09-07,"above","above","LOS6.1","F","Nat",686,"Adult",4,NA,NA,4,4,"Spawned","Yes","1LOP","Redd & Carcass",TRUE
"Lostine","Lostine River",2012,2012-08-31,"above","above","LOS6.1","M","Nat",710,"Adult",4,NA,NA,4,4,NA,"Yes","1LOP","Redd & Carcass",TRUE
"Lostine","Lostine River",2012,2012-08-24,"above","above","LOS6.1","M","Hat",835,"Adult",4,4,NA,5,5,NA,"Yes","1LOP","Redd & Carcass",TRUE
"Lostine","Lostine River",2012,2012-08-24,"above","above","LOS6.1","M","Hat",730,"Adult",4,NA,NA,NA,4,NA,"Unk","Unk","Redd & Carcass",FALSE
"Lostine","Lostine River",2012,2012-08-21,"above","above","LOS6.1","M","Nat",750,"Adult",4,NA,NA,4,4,NA,"Yes","1LOP","Carcass",TRUE
"Lostine","Lostine River",2012,2012-09-17,"above","above","LOS7","F","Nat",655,"Adult",4,NA,NA,4,4,"Spawned","Yes","1LOP","Redd & Carcass",TRUE
"Lostine","Lostine River",2012,2012-09-17,"above","above","LOS7","F","Hat",750,"Adult",4,4,NA,4,4,"Unk","Yes","1LOP","Redd & Carcass",TRUE
"Lostine","Lostine River",2012,2012-09-17,"above","above","LOS7","F","Nat",665,"Adult",4,NA,NA,4,4,"PreSpawn","Yes","1LOP","Redd & Carcass",TRUE
"Lostine","Lostine River",2012,2012-09-17,"above","above","LOS7","F","Nat",660,"Adult",4,NA,NA,4,4,"Spawned","Yes","1LOP","Redd & Carcass",TRUE
"Lostine","Lostine River",2012,2012-09-07,"above","above","LOS7","F","Hat",730,"Adult",4,4,NA,4,4,"Spawned","Yes","1LOP","Redd & Carcass",TRUE
"Lostine","Lostine River",2012,2012-09-17,"above","above","LOS7","F","Nat",695,"Adult",4,NA,NA,4,4,"Spawned","Yes","1LOP","Redd & Carcass",TRUE
"Lostine","Lostine River",2012,2012-08-22,"above","above","LOS7","F","Hat",845,"Adult",5,5,NA,4,4,"PreSpawn","Yes","1LOP","Carcass",TRUE
"Lostine","Lostine River",2012,2012-08-02,"above","above","LOS7","F","Nat",855,"Adult",5,NA,NA,5,5,"PreSpawn","Yes","1LOP","Carcass",TRUE
"Lostine","Lostine River",2012,2012-09-24,"above","above","LOS7","M","Nat",735,"Adult",4,NA,NA,4,4,NA,"Yes","1LOP","Carcass",TRUE
"Lostine","Lostine River",2012,2012-09-24,"above","above","LOS7","F","Hat",740,"Adult",4,4,NA,4,4,"PreSpawn","Yes","1LOP","Carcass",TRUE
"Lostine","Lostine River",2012,2012-09-24,"above","above","LOS7","F","Hat",690,"Adult",4,4,NA,4,4,"Spawned","Yes","1LOP","Carcass",TRUE
"Lostine","Lostine River",2012,2012-09-07,"above","above","LOS7","M","Hat",850,"Adult",4,4,NA,4,4,NA,"Yes","1LOP","Redd & Carcass",TRUE
"Lostine","Lostine River",2012,2012-09-07,"above","above","LOS7","M","Hat",740,"Adult",4,4,NA,4,4,NA,"Yes","1LOP","Redd & Carcass",TRUE
"Lostine","Lostine River",2012,2012-09-07,"above","above","LOS7","F","Hat",830,"Adult",5,5,NA,5,5,"Spawned","Yes","1LOP","Redd & Carcass",TRUE
"Lostine","Lostine River",2012,2012-09-07,"above","above","LOS7","F","Hat",830,"Adult",4,4,NA,4,4,"Spawned","Yes","1LOP","Redd & Carcass",TRUE
"Lostine","Lostine River",2012,2012-09-07,"above","above","LOS7","M","Nat",750,"Adult",4,NA,NA,4,4,NA,"Yes","1LOP","Redd & Carcass",TRUE
"Lostine","Lostine River",2012,2012-09-17,"above","above","LOS7","F","Unk",700,"Adult",4,NA,NA,4,4,"Unk","Yes","1LOP","Redd & Carcass",TRUE
"Lostine","Lostine River",2012,2012-09-17,"above","above","LOS7","M","Hat",830,"Adult",4,NA,NA,4,4,NA,"Yes","1LOP","Redd & Carcass",FALSE
"Lostine","Lostine River",2012,2012-09-17,"above","above","LOS7","F","Nat",770,"Adult",4,NA,NA,4,4,"Spawned","Yes","1LOP","Redd & Carcass",TRUE
"Lostine","Lostine River",2012,2012-09-17,"above","above","LOS7","F","Nat",675,"Adult",4,NA,NA,4,4,"Spawned","Yes","1LOP","Redd & Carcass",TRUE
"Lostine","Lostine River",2012,2012-09-17,"above","above","LOS7","F","Nat",680,"Adult",4,NA,NA,4,4,"Spawned","Yes","1LOP","Redd & Carcass",TRUE
"Lostine","Lostine River",2012,2012-09-17,"above","above","LOS7","F","Hat",675,"Adult",4,4,NA,4,4,"Spawned","Yes","1LOP","Redd & Carcass",TRUE
"Lostine","Lostine River",2012,2012-09-07,"above","above","LOS7","F","Hat",750,"Adult",4,4,NA,4,4,"PreSpawn","Yes","1LOP","Redd & Carcass",TRUE
"Lostine","Lostine River",2012,2012-09-17,"above","above","LOS7","F","Hat",770,"Adult",4,NA,NA,4,4,"Unk","Yes","1LOP","Redd & Carcass",TRUE
"Lostine","Lostine River",2012,2012-09-17,"above","above","LOS7","M","Hat",825,"Adult",4,4,NA,4,4,NA,"Yes","1LOP","Redd & Carcass",FALSE
"Lostine","Lostine River",2012,2012-09-17,"above","above","LOS7","F","Hat",770,"Adult",5,NA,NA,5,5,"PreSpawn","Yes","1LOP","Redd & Carcass",TRUE
"Lostine","Lostine River",2012,2012-09-17,"above","above","LOS7","M","Hat",650,"Adult",4,4,NA,4,4,NA,"Yes","1LOP","Redd & Carcass",FALSE
"Lostine","Lostine River",2012,2012-09-17,"above","above","LOS7","M","Hat",735,"Adult",4,4,NA,4,4,NA,"Yes","1LOP","Redd & Carcass",TRUE
"Lostine","Lostine River",2012,2012-09-17,"above","above","LOS7","M","Hat",745,"Adult",4,4,NA,4,4,NA,"Yes","1LOP","Redd & Carcass",TRUE
"Lostine","Lostine River",2012,2012-09-17,"above","above","LOS7","M","Nat",770,"Adult",4,NA,NA,4,4,NA,"Yes","1LOP","Redd & Carcass",TRUE
"Lostine","Lostine River",2012,2012-09-17,"above","above","LOS7","M","Nat",820,"Adult",4,NA,NA,4,4,NA,"Yes","1LOP","Redd & Carcass",TRUE
"Lostine","Lostine River",2012,2012-09-17,"above","above","LOS7","F","Nat",750,"Adult",4,NA,NA,4,4,"Spawned","Yes","1LOP","Redd & Carcass",TRUE
"Lostine","Lostine River",2012,2012-09-17,"above","above","LOS8.1","F","Nat",730,"Adult",4,NA,NA,4,4,"Spawned","Yes","1LOP","Redd & Carcass",TRUE
"Lostine","Lostine River",2012,2012-08-24,"above","above","LOS8.1","F","Hat",720,"Adult",4,4,NA,4,4,"PreSpawn","Yes","1LOP","Redd & Carcass",TRUE
"Lostine","Lostine River",2012,2012-09-17,"above","above","LOS8.1","F","Hat",685,"Adult",4,4,NA,4,4,"Spawned","Yes","1LOP","Redd & Carcass",TRUE
"Lostine","Lostine River",2012,2012-09-17,"above","above","LOS8.1","F","Hat",695,"Adult",4,4,NA,4,4,"Spawned","Yes","1LOP","Redd & Carcass",TRUE
"Lostine","Lostine River",2012,2012-09-17,"above","above","LOS8.1","F","Hat",710,"Adult",4,4,NA,4,4,"PreSpawn","Yes","1LOP","Redd & Carcass",TRUE
"Lostine","Lostine River",2012,2012-09-07,"above","above","LOS8.1","M","Hat",890,"Adult",5,NA,NA,5,5,NA,"Yes","1ROP","Redd & Carcass",FALSE
"Lostine","Lostine River",2012,2012-09-24,"above","above","LOS8.1","M","Hat",770,"Adult",4,4,NA,4,4,NA,"No","None","Carcass",TRUE
"Lostine","Lostine River",2012,2012-09-24,"above","above","LOS8.1","M","Hat",745,"Adult",4,4,NA,4,4,NA,"Yes","1LOP","Carcass",TRUE
"Lostine","Lostine River",2012,2012-09-24,"above","above","LOS8.1","M","Nat",740,"Adult",4,NA,NA,4,4,NA,"Yes","1LOP","Carcass",TRUE
"Lostine","Lostine River",2012,2012-09-24,"above","above","LOS8.1","M","Nat",640,"Adult",4,NA,NA,4,4,NA,"Yes","1LOP","Carcass",TRUE
"Lostine","Lostine River",2012,2012-09-24,"above","above","LOS8.1","M","Hat",630,"Jack",4,NA,NA,4,4,NA,"Yes","1LOP","Carcass",TRUE
"Lostine","Lostine River",2012,2012-09-24,"above","above","LOS8.1","M","Nat",600,"Jack",3,NA,NA,3,3,NA,"Yes","1LOP","Carcass",TRUE
"Lostine","Lostine River",2012,2012-09-17,"above","above","LOS8.1","F","Hat",690,"Adult",4,4,NA,4,4,"Spawned","Yes","1LOP","Redd & Carcass",TRUE
"Lostine","Lostine River",2012,2012-09-07,"above","above","LOS8.1","M","Nat",890,"Adult",5,NA,5,5,5,NA,"Yes","1LOP","Redd & Carcass",TRUE
"Lostine","Lostine River",2012,2012-09-17,"above","above","LOS8.1","F","Hat",755,"Adult",4,4,NA,4,4,"Spawned","Yes","1LOP","Redd & Carcass",TRUE
"Lostine","Lostine River",2012,2012-09-07,"above","above","LOS8.1","F","Nat",725,"Adult",4,NA,NA,4,4,"Spawned","Yes","2LOP","Redd & Carcass",TRUE
"Lostine","Lostine River",2012,2012-09-17,"above","above","LOS8.1","M","Hat",760,"Adult",4,4,NA,4,4,NA,"Yes","1LOP","Redd & Carcass",TRUE
"Lostine","Lostine River",2012,2012-09-17,"above","above","LOS8.1","M","Nat",755,"Adult",4,NA,NA,4,4,NA,"Yes","1LOP","Redd & Carcass",TRUE
"Lostine","Lostine River",2012,2012-09-24,"above","above","LOS8.1","F","Nat",760,"Adult",4,NA,NA,4,4,"Unk","Yes","1LOP","Carcass",TRUE
"Lostine","Lostine River",2012,2012-09-17,"above","above","LOS8.1","M","Nat",755,"Adult",4,NA,NA,4,4,NA,"Yes","1LOP","Redd & Carcass",TRUE
"Lostine","Lostine River",2012,2012-09-07,"above","above","LOS8.1","F","Hat",850,"Adult",4,4,NA,5,5,"Spawned","Yes","1LOP","Redd & Carcass",TRUE
"Lostine","Lostine River",2012,2012-09-17,"above","above","LOS8.1","M","Hat",765,"Adult",4,NA,NA,4,4,NA,"Yes","1LOP","Redd & Carcass",TRUE
"Lostine","Lostine River",2012,2012-09-17,"above","above","LOS8.1","M","Nat",770,"Adult",4,NA,NA,4,4,NA,"Yes","1LOP","Redd & Carcass",TRUE
"Lostine","Lostine River",2012,2012-09-17,"above","above","LOS8.1","M","Nat",810,"Adult",4,NA,4,4,4,NA,"Yes","1LOP","Redd & Carcass",TRUE
"Lostine","Lostine River",2012,2012-09-17,"above","above","LOS8.1","M","Nat",810,"Adult",4,NA,NA,4,4,NA,"Yes","1LOP","Redd & Carcass",TRUE
"Lostine","Lostine River",2012,2012-09-17,"above","above","LOS8.1","M","Nat",NA,NA,NA,NA,NA,NA,NA,NA,"Yes","1LOP","Redd & Carcass",FALSE
"Lostine","Lostine River",2012,2012-09-17,"below","below","LOS8.2","F","Nat",710,NA,4,NA,NA,4,4,"Spawned","No","None","Redd & Carcass",FALSE
"Lostine","Lostine River",2012,2012-09-17,"below","below","LOS8.2","F","Unk",740,NA,4,NA,NA,4,4,"Unk","No","None","Redd & Carcass",FALSE
"Lostine","Lostine River",2012,2012-09-17,"below","below","LOS8.2","F","Nat",710,NA,4,NA,NA,4,4,"Spawned","No","None","Redd & Carcass",FALSE
"Lostine","Lostine River",2012,2012-09-17,"below","below","LOS8.2","F","Hat",730,NA,4,NA,NA,4,4,"PreSpawn","No","None","Redd & Carcass",FALSE
"Lostine","Lostine River",2012,2012-09-17,"below","below","LOS8.2","F","Unk",730,NA,4,NA,NA,4,4,"Unk","No","None","Redd & Carcass",FALSE
"Lostine","Lostine River",2012,2012-09-17,"below","below","LOS8.2","F","Nat",730,NA,4,NA,NA,4,4,"Spawned","No","None","Redd & Carcass",FALSE
"Lostine","Lostine River",2012,2012-09-17,"below","below","LOS8.2","F","Hat",730,NA,4,4,NA,4,4,"Spawned","No","None","Redd & Carcass",FALSE
"Lostine","Lostine River",2012,2012-09-17,"below","below","LOS8.2","F","Hat",730,NA,4,4,NA,4,4,"Unk","No","None","Redd & Carcass",FALSE
"Lostine","Lostine River",2012,2012-09-17,"below","below","LOS8.2","F","Hat",750,NA,4,4,NA,4,4,"Unk","No","None","Redd & Carcass",FALSE
"Lostine","Lostine River",2012,2012-09-17,"below","below","LOS8.2","F","Hat",720,NA,4,NA,NA,4,4,"Unk","No","None","Redd & Carcass",FALSE
"Lostine","Lostine River",2012,2012-08-31,"below","below","LOS8.2","M","Hat",790,NA,4,4,NA,4,4,NA,"No","None","Redd & Carcass",FALSE
"Lostine","Lostine River",2012,2012-09-17,"below","below","LOS8.2","F","Nat",720,NA,4,NA,NA,4,4,"Spawned","No","None","Redd & Carcass",FALSE
"Lostine","Lostine River",2012,2012-09-17,"below","below","LOS8.2","F","Hat",720,NA,4,4,NA,4,4,"Spawned","No","None","Redd & Carcass",FALSE
"Lostine","Lostine River",2012,2012-09-17,"below","below","LOS8.2","F","Hat",720,NA,4,4,NA,4,4,"Spawned","No","None","Redd & Carcass",FALSE
"Lostine","Lostine River",2012,2012-09-17,"below","below","LOS8.2","F","Hat",720,NA,4,4,NA,4,4,"Spawned","No","None","Redd & Carcass",FALSE
"Lostine","Lostine River",2012,2012-09-17,"below","below","LOS8.2","F","Hat",720,NA,4,4,NA,4,4,"Unk","No","None","Redd & Carcass",FALSE
"Lostine","Lostine River",2012,2012-09-17,"below","below","LOS8.2","F","Hat",715,NA,4,NA,NA,4,4,"Spawned","No","None","Redd & Carcass",FALSE
"Lostine","Lostine River",2012,2012-09-17,"below","below","LOS8.2","F","Hat",715,NA,4,4,NA,4,4,"Spawned","No","None","Redd & Carcass",FALSE
"Lostine","Lostine River",2012,2012-09-17,"below","below","LOS8.2","F","Hat",720,NA,4,NA,NA,4,4,"Unk","No","None","Redd & Carcass",FALSE
"Lostine","Lostine River",2012,2012-09-17,"below","below","LOS8.2","M","Unk",780,NA,4,NA,NA,4,4,NA,"No","None","Redd & Carcass",FALSE
"Lostine","Lostine River",2012,2012-09-17,"below","below","LOS8.2","F","Hat",745,NA,4,4,NA,4,4,"Spawned","No","None","Redd & Carcass",FALSE
"Lostine","Lostine River",2012,2012-09-17,"below","below","LOS8.2","M","Hat",810,NA,4,4,NA,4,4,NA,"No","None","Redd & Carcass",FALSE
"Lostine","Lostine River",2012,2012-09-17,"below","below","LOS8.2","M","Nat",800,NA,4,NA,4,NA,4,NA,"Unk","Unk","Redd & Carcass",FALSE
"Lostine","Lostine River",2012,2012-09-17,"below","below","LOS8.2","M","Hat",800,NA,4,NA,NA,4,4,NA,"No","None","Redd & Carcass",FALSE
"Lostine","Lostine River",2012,2012-09-17,"below","below","LOS8.2","M","Nat",800,NA,4,NA,4,4,4,NA,"No","None","Redd & Carcass",FALSE
"Lostine","Lostine River",2012,2012-09-17,"below","below","LOS8.2","M","Hat",800,NA,4,4,NA,4,4,NA,"No","None","Redd & Carcass",FALSE
"Lostine","Lostine River",2012,2012-09-17,"below","below","LOS8.2","M","Hat",820,NA,4,4,NA,4,4,NA,"No","None","Redd & Carcass",FALSE
"Lostine","Lostine River",2012,2012-09-17,"below","below","LOS8.2","M","Nat",790,NA,4,NA,NA,4,4,NA,"No","None","Redd & Carcass",FALSE
"Lostine","Lostine River",2012,2012-09-17,"below","below","LOS8.2","M","Hat",820,NA,4,NA,NA,4,4,NA,"No","None","Redd & Carcass",FALSE
"Lostine","Lostine River",2012,2012-09-17,"below","below","LOS8.2","M","Hat",770,NA,4,NA,NA,4,4,NA,"No","None","Redd & Carcass",FALSE
"Lostine","Lostine River",2012,2012-09-17,"below","below","LOS8.2","M","Nat",770,NA,4,NA,NA,4,4,NA,"No","None","Redd & Carcass",FALSE
"Lostine","Lostine River",2012,2012-09-17,"below","below","LOS8.2","M","Nat",770,NA,4,NA,NA,4,4,NA,"No","None","Redd & Carcass",FALSE
"Lostine","Lostine River",2012,2012-09-17,"below","below","LOS8.2","M","Hat",770,NA,4,4,NA,4,4,NA,"No","None","Redd & Carcass",FALSE
"Lostine","Lostine River",2012,2012-09-17,"below","below","LOS8.2","M","Nat",750,NA,4,NA,NA,4,4,NA,"No","None","Redd & Carcass",FALSE
"Lostine","Lostine River",2012,2012-09-17,"below","below","LOS8.2","F","Hat",710,NA,4,4,NA,4,4,"Spawned","No","None","Redd & Carcass",FALSE
"Lostine","Lostine River",2012,2012-09-17,"below","below","LOS8.2","M","Hat",795,NA,4,4,NA,4,4,NA,"No","None","Redd & Carcass",FALSE
"Lostine","Lostine River",2012,2012-09-17,"below","below","LOS8.2","M","Nat",950,NA,5,NA,NA,NA,5,NA,"Unk","Unk","Redd & Carcass",FALSE
"Lostine","Lostine River",2012,2012-08-31,"below","below","LOS8.2","F","Hat",935,NA,5,5,NA,5,5,"Spawned","No","None","Redd & Carcass",FALSE
"Lostine","Lostine River",2012,2012-08-31,"below","below","LOS8.2","F","Hat",870,NA,5,NA,NA,5,5,"Spawned","No","None","Redd & Carcass",FALSE
"Lostine","Lostine River",2012,2012-08-31,"below","below","LOS8.2","F","Nat",780,NA,4,NA,NA,4,4,"Spawned","No","None","Redd & Carcass",FALSE
"Lostine","Lostine River",2012,2012-08-31,"below","below","LOS8.2","F","Nat",740,NA,4,NA,NA,4,4,"Spawned","No","None","Redd & Carcass",FALSE
"Lostine","Lostine River",2012,2012-08-31,"below","below","LOS8.2","F","Nat",675,NA,4,NA,NA,4,4,"Spawned","No","None","Redd & Carcass",FALSE
"Lostine","Lostine River",2012,2012-09-17,"below","below","LOS8.2","Unk","Nat",740,NA,4,NA,NA,4,4,NA,"No","None","Redd & Carcass",FALSE
"Lostine","Lostine River",2012,2012-09-17,"below","below","LOS8.2","M","Nat",810,NA,4,NA,4,4,4,NA,"No","None","Redd & Carcass",FALSE
"Lostine","Lostine River",2012,2012-09-17,"below","below","LOS8.2","M","Nat",990,NA,5,NA,NA,5,5,NA,"No","None","Redd & Carcass",FALSE
"Lostine","Lostine River",2012,2012-09-17,"below","below","LOS8.2","M","Hat",710,NA,4,4,NA,4,4,NA,"No","None","Redd & Carcass",FALSE
"Lostine","Lostine River",2012,2012-09-17,"below","below","LOS8.2","M","Hat",920,NA,4,4,NA,5,5,NA,"No","None","Redd & Carcass",FALSE
"Lostine","Lostine River",2012,2012-09-17,"below","below","LOS8.2","M","Hat",890,NA,4,4,NA,NA,5,NA,"Unk","Unk","Redd & Carcass",FALSE
"Lostine","Lostine River",2012,2012-09-17,"below","below","LOS8.2","M","Hat",880,NA,4,4,NA,5,5,NA,"No","None","Redd & Carcass",FALSE
"Lostine","Lostine River",2012,2012-09-17,"below","below","LOS8.2","M","Hat",850,NA,4,4,NA,4,4,NA,"No","None","Redd & Carcass",FALSE
"Lostine","Lostine River",2012,2012-09-17,"below","below","LOS8.2","M","Hat",830,NA,5,NA,NA,5,5,NA,"No","None","Redd & Carcass",FALSE
"Lostine","Lostine River",2012,2012-09-17,"below","below","LOS8.2","M","Hat",830,NA,4,NA,NA,4,4,NA,"No","None","Redd & Carcass",FALSE
"Lostine","Lostine River",2012,2012-09-17,"below","below","LOS8.2","Unk","Nat",620,NA,4,NA,NA,NA,4,NA,"Unk","Unk","Redd & Carcass",FALSE
