population,year,trapdate,count,sex,origin,forklength,agedesignation,age.best,age.cwt,age.pit,age.scale,age.length,recapture,oppunch,notes
UGR,2009,2009-07-19,1,M,Nat,392,Jack,3,NA,NA,NA,3,FALSE,1ROP,
UGR,2009,2009-07-20,1,M,Hat,759,Adult,4,NA,NA,NA,4,FALSE,1ROP,
UGR,2009,2009-07-22,1,M,Hat,770,Adult,4,NA,NA,NA,4,FALSE,2ROP,
UGR,2009,2009-07-23,1,F,Hat,740,Adult,4,NA,NA,NA,4,FALSE,2ROP,
UGR,2009,2009-07-28,1,M,Hat,765,Adult,4,NA,NA,NA,4,FALSE,2ROP,
UGR,2009,2009-07-31,1,F,Hat,780,Adult,4,NA,NA,NA,4,FALSE,2ROP,
UGR,2009,2009-07-31,1,F,Hat,728,Adult,4,NA,NA,NA,4,FALSE,2ROP,
UGR,2009,2009-08-01,1,F,Hat,740,Adult,4,NA,NA,NA,4,FALSE,2ROP,
UGR,2009,2009-08-02,1,F,Hat,760,Adult,4,NA,NA,NA,4,FALSE,2ROP,
UGR,2009,2009-08-02,1,M,Hat,808,Adult,4,NA,NA,NA,5,FALSE,2ROP,
UGR,2009,2009-08-02,1,M,Hat,775,Adult,4,NA,NA,NA,4,FALSE,2ROP,
UGR,2009,2009-08-02,1,F,Hat,762,Adult,4,NA,NA,NA,4,FALSE,2ROP,
UGR,2009,2009-08-02,1,F,Hat,730,Adult,4,NA,NA,NA,4,FALSE,2ROP,
UGR,2009,2009-08-02,1,F,Hat,733,Adult,4,NA,NA,NA,4,FALSE,2ROP,
UGR,2010,2010-06-02,1,M,Hat,706,Adult,4,NA,NA,NA,4,FALSE,2ROP,
UGR,2010,2010-06-02,1,F,Hat,725,Adult,4,NA,NA,NA,4,FALSE,2ROP,
UGR,2010,2010-06-02,1,F,Nat,638,Adult,4,NA,NA,4,4,FALSE,1ROP,
UGR,2010,2010-06-02,1,F,Hat,695,Adult,4,NA,NA,NA,4,FALSE,2ROP,
UGR,2010,2010-06-02,1,F,Hat,785,Adult,4,NA,NA,NA,4,FALSE,2ROP,
UGR,2010,2010-06-02,1,F,Hat,725,Adult,4,NA,NA,NA,4,FALSE,2ROP,
UGR,2010,2010-06-02,1,F,Hat,745,Adult,4,NA,NA,NA,4,FALSE,2ROP,
UGR,2010,2010-06-02,1,F,Hat,755,Adult,4,NA,NA,NA,4,FALSE,2ROP,
UGR,2010,2010-06-02,1,M,Hat,720,Adult,4,NA,NA,NA,4,FALSE,2ROP,
UGR,2010,2010-06-02,1,M,Hat,742,Adult,4,NA,NA,NA,4,FALSE,2ROP,
UGR,2010,2010-06-02,1,M,Hat,735,Adult,4,NA,NA,NA,4,FALSE,2ROP,
UGR,2010,2010-06-02,1,F,Hat,728,Adult,4,NA,NA,NA,4,FALSE,2ROP,
UGR,2010,2010-06-02,1,F,Hat,745,Adult,4,NA,NA,NA,4,FALSE,2ROP,
UGR,2010,2010-06-02,1,F,Nat,688,Adult,4,NA,NA,4,4,FALSE,1ROP,
UGR,2010,2010-06-02,1,M,Hat,660,Adult,4,NA,NA,NA,4,FALSE,2ROP,
UGR,2010,2010-06-02,1,F,Hat,755,Adult,4,NA,NA,NA,4,FALSE,2ROP,
UGR,2010,2010-06-02,1,M,Hat,745,Adult,4,NA,NA,NA,4,FALSE,2ROP,
UGR,2010,2010-06-02,1,M,Hat,678,Adult,4,NA,NA,NA,4,FALSE,2ROP,
UGR,2010,2010-06-02,1,M,Hat,790,Adult,4,NA,NA,NA,4,FALSE,2ROP,
UGR,2010,2010-06-02,1,M,Nat,760,Adult,4,NA,NA,4,4,FALSE,1ROP,
UGR,2010,2010-06-02,1,M,Hat,777,Adult,4,NA,NA,NA,4,FALSE,2ROP,
UGR,2010,2010-06-02,1,F,Hat,711,Adult,4,NA,NA,NA,4,FALSE,2ROP,
UGR,2010,2010-06-02,1,F,Hat,737,Adult,4,NA,NA,NA,4,FALSE,2ROP,
UGR,2010,2010-06-02,1,F,Hat,711,Adult,4,NA,NA,NA,4,FALSE,2ROP,
UGR,2010,2010-06-02,1,F,Hat,700,Adult,4,NA,NA,NA,4,FALSE,2ROP,
UGR,2010,2010-06-02,1,F,Hat,655,Adult,4,NA,NA,NA,4,FALSE,2ROP,
UGR,2010,2010-06-02,1,F,Hat,742,Adult,4,NA,NA,NA,4,FALSE,2ROP,
UGR,2010,2010-06-02,1,F,Hat,680,Adult,4,NA,NA,NA,4,FALSE,2ROP,
UGR,2010,2010-06-02,1,F,Hat,764,Adult,4,NA,NA,NA,4,FALSE,2ROP,
UGR,2010,2010-06-02,1,F,Nat,725,Adult,4,NA,NA,4,4,FALSE,1ROP,
UGR,2010,2010-06-02,1,F,Nat,730,Adult,4,NA,NA,4,4,FALSE,1ROP,
UGR,2010,2010-06-03,1,F,Hat,705,Adult,4,NA,NA,NA,4,FALSE,2ROP,
UGR,2010,2010-06-03,1,F,Hat,760,Adult,4,NA,NA,NA,4,FALSE,2ROP,
UGR,2010,2010-06-03,1,F,Hat,709,Adult,4,NA,NA,NA,4,FALSE,2ROP,
UGR,2010,2010-06-03,1,F,Hat,754,Adult,4,NA,NA,NA,4,FALSE,2ROP,
UGR,2010,2010-06-03,1,F,Hat,715,Adult,4,NA,NA,NA,4,FALSE,2ROP,
UGR,2010,2010-06-03,1,F,Hat,755,Adult,4,NA,NA,NA,4,FALSE,2ROP,
UGR,2010,2010-06-03,1,F,Hat,720,Adult,4,NA,NA,NA,4,FALSE,2ROP,
UGR,2010,2010-06-03,1,F,Hat,696,Adult,4,NA,NA,NA,4,FALSE,2ROP,
UGR,2010,2010-06-03,1,F,Hat,775,Adult,4,NA,NA,NA,4,FALSE,2ROP,
UGR,2010,2010-06-12,1,M,Hat,730,Adult,4,NA,NA,NA,4,FALSE,2ROP,
UGR,2010,2010-06-12,1,F,Hat,720,Adult,4,NA,NA,NA,4,FALSE,2ROP,
UGR,2010,2010-06-12,1,M,Hat,710,Adult,4,NA,NA,NA,4,FALSE,2ROP,
UGR,2010,2010-06-12,1,M,Hat,760,Adult,4,NA,NA,NA,4,FALSE,2ROP,
UGR,2010,2010-06-12,1,M,Hat,795,Adult,4,NA,NA,NA,4,FALSE,2ROP,
UGR,2010,2010-06-12,1,F,Hat,720,Adult,4,NA,NA,NA,4,FALSE,2ROP,
UGR,2010,2010-06-12,1,M,Hat,705,Adult,4,NA,NA,NA,4,FALSE,2ROP,
UGR,2010,2010-06-12,1,F,Hat,720,Adult,4,NA,NA,NA,4,FALSE,2ROP,
UGR,2010,2010-06-12,1,F,Hat,720,Adult,4,NA,NA,NA,4,FALSE,2ROP,
UGR,2010,2010-06-13,1,M,Hat,797,Adult,4,NA,NA,NA,4,FALSE,2ROP,
UGR,2010,2010-06-13,1,F,Hat,713,Adult,4,NA,NA,NA,4,FALSE,2ROP,
UGR,2010,2010-06-13,1,F,Hat,752,Adult,4,NA,NA,NA,4,FALSE,2ROP,
UGR,2010,2010-06-13,1,M,Hat,812,Adult,4,NA,NA,NA,4,FALSE,2ROP,
UGR,2010,2010-06-13,1,M,Hat,710,Adult,4,NA,NA,NA,4,FALSE,2ROP,
UGR,2010,2010-06-13,1,F,Hat,728,Adult,4,NA,NA,NA,4,FALSE,2ROP,
UGR,2010,2010-06-13,1,F,Hat,725,Adult,4,NA,NA,NA,4,FALSE,2ROP,
UGR,2010,2010-06-13,1,M,Hat,695,Adult,4,NA,NA,NA,4,FALSE,2ROP,
UGR,2010,2010-06-13,1,F,Hat,700,Adult,4,NA,NA,NA,4,FALSE,2ROP,
UGR,2010,2010-06-13,1,M,Hat,696,Adult,4,NA,NA,NA,4,FALSE,2ROP,
UGR,2010,2010-06-13,1,F,Hat,722,Adult,4,NA,NA,NA,4,FALSE,2ROP,
UGR,2010,2010-06-13,1,M,Nat,745,Adult,4,NA,NA,4,4,FALSE,1ROP,
UGR,2010,2010-06-13,1,M,Nat,860,Adult,5,NA,NA,5,5,FALSE,1ROP,
UGR,2010,2010-06-13,1,F,Hat,748,Adult,4,NA,NA,NA,4,FALSE,2ROP,
UGR,2010,2010-06-13,1,F,Hat,720,Adult,4,NA,NA,NA,4,FALSE,2ROP,
UGR,2010,2010-06-13,1,F,Hat,706,Adult,4,NA,NA,NA,4,FALSE,2ROP,
UGR,2010,2010-06-13,1,M,Hat,790,Adult,4,NA,NA,NA,4,FALSE,2ROP,
UGR,2010,2010-06-13,1,F,Hat,803,Adult,4,NA,NA,NA,4,FALSE,2ROP,
UGR,2010,2010-06-13,1,F,Hat,680,Adult,4,NA,NA,NA,4,FALSE,2ROP,
UGR,2010,2010-06-13,1,F,Hat,688,Adult,4,NA,NA,NA,4,FALSE,2ROP,
UGR,2010,2010-06-13,1,F,Hat,736,Adult,4,NA,NA,NA,4,FALSE,2ROP,
UGR,2010,2010-06-13,1,M,Hat,711,Adult,4,NA,NA,NA,4,FALSE,2ROP,
UGR,2010,2010-06-13,1,F,Hat,722,Adult,4,NA,NA,NA,4,FALSE,2ROP,
UGR,2010,2010-06-13,1,M,Hat,655,Adult,4,NA,NA,NA,4,FALSE,2ROP,
UGR,2010,2010-06-13,1,F,Hat,690,Adult,4,NA,NA,NA,4,FALSE,2ROP,
UGR,2010,2010-06-13,1,M,Nat,718,Adult,4,NA,NA,4,4,FALSE,1ROP,
UGR,2010,2010-06-13,1,F,Hat,695,Adult,4,NA,NA,NA,4,FALSE,2ROP,
UGR,2010,2010-06-13,1,F,Hat,670,Adult,4,NA,NA,NA,4,FALSE,2ROP,
UGR,2010,2010-06-13,1,F,Hat,698,Adult,4,NA,NA,NA,4,FALSE,2ROP,
UGR,2010,2010-06-13,1,M,Nat,532,Jack,3,NA,NA,3,3,FALSE,1ROP,
UGR,2010,2010-06-14,1,F,Hat,730,Adult,4,NA,NA,NA,4,FALSE,2ROP,
UGR,2010,2010-06-14,1,F,Hat,720,Adult,4,NA,NA,NA,4,FALSE,2ROP,
UGR,2010,2010-06-14,1,F,Hat,747,Adult,4,NA,NA,NA,4,FALSE,2ROP,
UGR,2010,2010-06-14,1,M,Hat,740,Adult,4,NA,NA,NA,4,FALSE,2ROP,
UGR,2010,2010-06-14,1,F,Hat,780,Adult,4,NA,NA,NA,4,FALSE,2ROP,
UGR,2010,2010-06-14,1,M,Hat,763,Adult,4,NA,NA,NA,4,FALSE,2ROP,
UGR,2010,2010-06-14,1,M,Hat,790,Adult,4,NA,NA,NA,4,FALSE,2ROP,
UGR,2010,2010-06-14,1,M,Hat,725,Adult,4,NA,NA,NA,4,FALSE,2ROP,
UGR,2010,2010-06-14,1,M,Hat,740,Adult,4,NA,NA,NA,4,FALSE,2ROP,
UGR,2010,2010-06-14,1,M,Hat,780,Adult,4,NA,NA,NA,4,FALSE,2ROP,
UGR,2010,2010-06-14,1,F,Hat,730,Adult,4,NA,NA,NA,4,FALSE,2ROP,
UGR,2010,2010-06-14,1,F,Hat,705,Adult,4,NA,NA,NA,4,FALSE,2ROP,
UGR,2010,2010-06-14,1,F,Hat,738,Adult,4,NA,NA,NA,4,FALSE,2ROP,
UGR,2010,2010-06-14,1,M,Hat,820,Adult,4,NA,NA,NA,4,FALSE,2ROP,
UGR,2010,2010-06-14,1,M,Hat,760,Adult,4,NA,NA,NA,4,FALSE,2ROP,
UGR,2010,2010-06-14,1,F,Hat,715,Adult,4,NA,NA,NA,4,FALSE,2ROP,
UGR,2010,2010-06-14,1,F,Hat,720,Adult,4,NA,NA,NA,4,FALSE,2ROP,
UGR,2010,2010-06-14,1,M,Hat,735,Adult,4,NA,NA,NA,4,FALSE,2ROP,
UGR,2010,2010-06-14,1,F,Hat,649,Adult,4,NA,NA,NA,4,FALSE,2ROP,
UGR,2010,2010-06-14,1,M,Hat,720,Adult,4,NA,NA,NA,4,FALSE,2ROP,
UGR,2010,2010-06-14,1,F,Hat,715,Adult,4,NA,NA,NA,4,FALSE,2ROP,
UGR,2010,2010-06-14,1,M,Hat,710,Adult,4,NA,NA,NA,4,FALSE,2ROP,
UGR,2010,2010-06-14,1,F,Hat,766,Adult,4,NA,NA,NA,4,FALSE,2ROP,
UGR,2010,2010-06-14,1,F,Hat,720,Adult,4,NA,NA,NA,4,FALSE,2ROP,
UGR,2010,2010-06-14,1,M,Hat,768,Adult,4,NA,NA,NA,4,FALSE,2ROP,
UGR,2010,2010-06-14,1,M,Hat,730,Adult,4,NA,NA,NA,4,FALSE,2ROP,
UGR,2010,2010-06-14,1,M,Hat,733,Adult,4,NA,NA,NA,4,FALSE,2ROP,
UGR,2010,2010-06-14,1,M,Hat,798,Adult,4,NA,NA,NA,4,FALSE,2ROP,
UGR,2010,2010-06-14,1,F,Hat,706,Adult,4,NA,NA,NA,4,FALSE,2ROP,
UGR,2010,2010-06-14,1,M,Nat,615,Adult,4,NA,NA,4,4,FALSE,1ROP,
UGR,2010,2010-06-14,1,F,Hat,780,Adult,4,NA,NA,NA,4,FALSE,2ROP,
UGR,2010,2010-06-14,1,M,Hat,740,Adult,4,NA,NA,NA,4,FALSE,2ROP,
UGR,2010,2010-06-14,1,M,Hat,730,Adult,4,NA,NA,NA,4,FALSE,2ROP,
UGR,2010,2010-06-14,1,F,Hat,718,Adult,4,NA,NA,NA,4,FALSE,2ROP,
UGR,2010,2010-06-14,1,F,Hat,748,Adult,4,NA,NA,NA,4,FALSE,2ROP,
UGR,2010,2010-06-14,1,F,Hat,684,Adult,4,NA,NA,NA,4,FALSE,2ROP,
UGR,2010,2010-06-14,1,F,Hat,727,Adult,4,NA,NA,NA,4,FALSE,2ROP,
UGR,2010,2010-06-14,1,M,Hat,690,Adult,4,NA,NA,NA,4,FALSE,2ROP,
UGR,2010,2010-06-14,1,F,Hat,775,Adult,4,NA,NA,NA,4,FALSE,2ROP,
UGR,2010,2010-06-14,1,F,Hat,695,Adult,4,NA,NA,NA,4,FALSE,2ROP,
UGR,2010,2010-06-14,1,M,Hat,760,Adult,4,NA,NA,NA,4,FALSE,2ROP,
UGR,2010,2010-06-14,1,F,Hat,747,Adult,4,NA,NA,NA,4,FALSE,2ROP,
UGR,2010,2010-06-14,1,F,Hat,702,Adult,4,NA,NA,NA,4,FALSE,2ROP,
UGR,2010,2010-06-14,1,F,Hat,795,Adult,4,NA,NA,NA,4,FALSE,2ROP,
UGR,2010,2010-06-14,1,F,Hat,770,Adult,4,NA,NA,NA,4,FALSE,2ROP,
UGR,2010,2010-06-14,1,F,Hat,745,Adult,4,NA,NA,NA,4,FALSE,2ROP,
UGR,2010,2010-06-14,1,F,Hat,758,Adult,4,NA,NA,NA,4,FALSE,2ROP,
UGR,2010,2010-06-14,1,F,Hat,748,Adult,4,NA,NA,NA,4,FALSE,2ROP,
UGR,2010,2010-06-14,1,F,Hat,720,Adult,4,NA,NA,NA,4,FALSE,2ROP,
UGR,2010,2010-06-14,1,F,Hat,757,Adult,4,NA,NA,NA,4,FALSE,2ROP,
UGR,2010,2010-06-14,1,F,Hat,665,Adult,4,NA,NA,NA,4,FALSE,2ROP,
UGR,2010,2010-06-14,1,F,Hat,706,Adult,4,NA,NA,NA,4,FALSE,2ROP,
UGR,2010,2010-06-14,1,F,Hat,720,Adult,4,NA,NA,NA,4,FALSE,2ROP,
UGR,2010,2010-06-14,1,M,Nat,610,Adult,4,NA,NA,4,4,FALSE,1ROP,
UGR,2010,2010-06-14,1,F,Hat,728,Adult,4,NA,NA,NA,4,FALSE,2ROP,
UGR,2010,2010-06-14,1,M,Hat,810,Adult,4,NA,NA,NA,4,FALSE,2ROP,
UGR,2010,2010-06-14,1,F,Hat,721,Adult,4,NA,NA,NA,4,FALSE,2ROP,
UGR,2010,2010-06-14,1,F,Hat,702,Adult,4,NA,NA,NA,4,FALSE,2ROP,
UGR,2010,2010-06-14,1,F,Hat,685,Adult,4,NA,NA,NA,4,FALSE,2ROP,
UGR,2010,2010-06-14,1,F,Hat,680,Adult,4,NA,NA,NA,4,FALSE,2ROP,
UGR,2010,2010-06-14,1,F,Hat,710,Adult,4,NA,NA,NA,4,FALSE,2ROP,
UGR,2010,2010-06-14,1,F,Hat,710,Adult,4,NA,NA,NA,4,FALSE,2ROP,
UGR,2010,2010-06-14,1,F,Hat,699,Adult,4,NA,NA,NA,4,FALSE,2ROP,
UGR,2010,2010-06-14,1,F,Hat,690,Adult,4,NA,NA,NA,4,FALSE,2ROP,
UGR,2010,2010-06-14,1,F,Hat,695,Adult,4,NA,NA,NA,4,FALSE,2ROP,
UGR,2010,2010-06-14,1,M,Hat,710,Adult,4,NA,NA,NA,4,FALSE,2ROP,
UGR,2010,2010-06-14,1,F,Hat,695,Adult,4,NA,NA,NA,4,FALSE,2ROP,
UGR,2010,2010-06-14,1,M,Hat,721,Adult,4,NA,NA,NA,4,FALSE,2ROP,
UGR,2010,2010-06-14,1,F,Nat,700,Adult,4,NA,NA,4,4,FALSE,1ROP,
UGR,2010,2010-06-14,1,M,Hat,831,Adult,4,NA,NA,NA,4,FALSE,2ROP,
UGR,2010,2010-06-14,1,M,Hat,760,Adult,4,NA,NA,NA,4,FALSE,2ROP,
UGR,2010,2010-06-14,1,M,Hat,793,Adult,4,NA,NA,NA,4,FALSE,2ROP,
UGR,2010,2010-06-14,1,M,Hat,715,Adult,4,NA,NA,NA,4,FALSE,2ROP,
UGR,2010,2010-06-14,1,F,Hat,709,Adult,4,NA,NA,NA,4,FALSE,2ROP,
UGR,2010,2010-06-14,1,M,Hat,669,Adult,4,NA,NA,NA,4,FALSE,2ROP,
UGR,2010,2010-06-14,1,M,Hat,707,Adult,4,NA,NA,NA,4,FALSE,2ROP,
UGR,2010,2010-06-14,1,F,Hat,720,Adult,4,NA,NA,NA,4,FALSE,2ROP,
UGR,2010,2010-06-14,1,F,Hat,680,Adult,4,NA,NA,NA,4,FALSE,2ROP,
UGR,2010,2010-06-14,1,M,Hat,650,Adult,4,NA,NA,NA,4,FALSE,2ROP,
UGR,2010,2010-06-14,1,F,Hat,675,Adult,4,NA,NA,NA,4,FALSE,2ROP,
UGR,2010,2010-06-14,1,F,Hat,730,Adult,4,NA,NA,NA,4,FALSE,2ROP,
UGR,2010,2010-06-14,1,F,Hat,700,Adult,4,NA,NA,NA,4,FALSE,2ROP,
UGR,2010,2010-06-14,1,M,Hat,732,Adult,4,NA,NA,NA,4,FALSE,2ROP,
UGR,2010,2010-06-14,1,F,Hat,710,Adult,4,NA,NA,NA,4,FALSE,2ROP,
UGR,2010,2010-06-14,1,M,Hat,745,Adult,4,NA,NA,NA,4,FALSE,2ROP,
UGR,2010,2010-06-14,1,M,Hat,752,Adult,4,NA,NA,NA,4,FALSE,2ROP,
UGR,2010,2010-06-14,1,F,Nat,675,Adult,4,NA,NA,4,4,FALSE,1ROP,
UGR,2010,2010-06-14,1,M,Hat,680,Adult,4,NA,NA,NA,4,FALSE,2ROP,
UGR,2010,2010-06-14,1,F,Hat,684,Adult,4,NA,NA,NA,4,FALSE,2ROP,
UGR,2010,2010-06-14,1,F,Hat,760,Adult,4,NA,NA,NA,4,FALSE,2ROP,
UGR,2010,2010-06-14,1,F,Nat,703,Adult,4,NA,NA,4,4,FALSE,1ROP,
UGR,2010,2010-06-14,1,F,Hat,762,Adult,4,NA,NA,NA,4,FALSE,2ROP,
UGR,2010,2010-06-14,1,F,Hat,718,Adult,4,NA,NA,NA,4,FALSE,2ROP,
UGR,2010,2010-06-14,1,M,Hat,680,Adult,4,NA,NA,NA,4,FALSE,2ROP,
UGR,2010,2010-06-14,1,F,Hat,700,Adult,4,NA,NA,NA,4,FALSE,2ROP,
UGR,2010,2010-06-14,1,F,Hat,720,Adult,4,NA,NA,NA,4,FALSE,2ROP,
UGR,2010,2010-06-14,1,F,Hat,733,Adult,4,NA,NA,NA,4,FALSE,2ROP,
UGR,2010,2010-06-14,1,M,Hat,757,Adult,4,NA,NA,NA,4,FALSE,2ROP,
UGR,2010,2010-06-14,1,F,Hat,717,Adult,4,NA,NA,NA,4,FALSE,2ROP,
UGR,2010,2010-06-14,1,M,Nat,860,Adult,4,NA,NA,4,5,FALSE,1ROP,
UGR,2010,2010-06-14,1,F,Hat,740,Adult,4,NA,NA,NA,4,FALSE,2ROP,
UGR,2010,2010-06-14,1,F,Hat,720,Adult,4,NA,NA,NA,4,FALSE,2ROP,
UGR,2010,2010-06-14,1,F,Hat,739,Adult,4,NA,NA,NA,4,FALSE,2ROP,
UGR,2010,2010-06-14,1,M,Hat,730,Adult,4,NA,NA,NA,4,FALSE,2ROP,
UGR,2010,2010-06-14,1,M,Hat,658,Adult,4,NA,NA,NA,4,FALSE,2ROP,
UGR,2010,2010-06-14,1,F,Hat,722,Adult,4,NA,NA,NA,4,FALSE,2ROP,
UGR,2010,2010-06-14,1,M,Hat,736,Adult,4,NA,NA,NA,4,FALSE,2ROP,
UGR,2010,2010-06-14,1,M,Hat,770,Adult,4,NA,NA,NA,4,FALSE,2ROP,
UGR,2010,2010-06-14,1,M,Hat,705,Adult,4,NA,NA,NA,4,FALSE,2ROP,
UGR,2010,2010-06-14,1,M,Hat,790,Adult,4,NA,NA,NA,4,FALSE,2ROP,
UGR,2010,2010-06-14,1,M,Hat,715,Adult,4,NA,NA,NA,4,FALSE,2ROP,
UGR,2010,2010-06-14,1,M,Hat,770,Adult,4,NA,NA,NA,4,FALSE,2ROP,
UGR,2010,2010-06-14,1,M,Hat,817,Adult,4,NA,NA,NA,4,FALSE,2ROP,
UGR,2010,2010-06-14,1,F,Hat,773,Adult,4,NA,NA,NA,4,FALSE,2ROP,
UGR,2010,2010-06-14,1,F,Hat,780,Adult,4,NA,NA,NA,4,FALSE,2ROP,
UGR,2010,2010-06-14,1,F,Hat,720,Adult,4,NA,NA,NA,4,FALSE,2ROP,
UGR,2010,2010-06-14,1,M,Hat,715,Adult,4,NA,NA,NA,4,FALSE,2ROP,
UGR,2010,2010-06-14,1,M,Hat,705,Adult,4,NA,NA,NA,4,FALSE,2ROP,
UGR,2010,2010-06-14,1,M,Hat,733,Adult,4,NA,NA,NA,4,FALSE,2ROP,
UGR,2010,2010-06-14,1,M,Hat,720,Adult,4,NA,NA,NA,4,FALSE,2ROP,
UGR,2010,2010-06-14,1,F,Hat,738,Adult,4,NA,NA,NA,4,FALSE,2ROP,
UGR,2010,2010-06-15,1,F,Hat,740,Adult,4,NA,NA,NA,4,FALSE,2ROP,
UGR,2010,2010-06-15,1,F,Hat,700,Adult,4,NA,NA,NA,4,FALSE,2ROP,
UGR,2010,2010-06-15,1,F,Hat,675,Adult,4,NA,NA,NA,4,FALSE,2ROP,
UGR,2010,2010-06-15,1,M,Hat,695,Adult,4,NA,NA,NA,4,FALSE,2ROP,
UGR,2010,2010-06-15,1,F,Hat,685,Adult,4,NA,NA,NA,4,FALSE,2ROP,
UGR,2010,2010-06-15,1,M,Hat,800,Adult,4,NA,NA,NA,4,FALSE,2ROP,
UGR,2010,2010-06-15,1,M,Hat,695,Adult,4,NA,NA,NA,4,FALSE,2ROP,
UGR,2010,2010-06-15,1,M,Hat,720,Adult,4,NA,NA,NA,4,FALSE,2ROP,
UGR,2010,2010-06-15,1,M,Hat,810,Adult,4,NA,NA,NA,4,FALSE,2ROP,
UGR,2010,2010-06-15,1,M,Hat,725,Adult,4,NA,NA,NA,4,FALSE,2ROP,
UGR,2010,2010-06-15,1,F,Hat,760,Adult,4,NA,NA,NA,4,FALSE,2ROP,
UGR,2010,2010-06-15,1,M,Hat,700,Adult,4,NA,NA,NA,4,FALSE,2ROP,
UGR,2010,2010-06-15,1,M,Hat,715,Adult,4,NA,NA,NA,4,FALSE,2ROP,
UGR,2010,2010-06-15,1,F,Hat,740,Adult,4,NA,NA,NA,4,FALSE,2ROP,
UGR,2010,2010-06-15,1,M,Hat,750,Adult,4,NA,NA,NA,4,FALSE,2ROP,
UGR,2010,2010-06-15,1,F,Hat,765,Adult,4,NA,NA,NA,4,FALSE,2ROP,
UGR,2010,2010-06-15,1,F,Hat,720,Adult,4,NA,NA,NA,4,FALSE,2ROP,
UGR,2010,2010-06-15,1,M,Hat,670,Adult,4,NA,NA,NA,4,FALSE,2ROP,
UGR,2010,2010-06-15,1,M,Hat,720,Adult,4,NA,NA,NA,4,FALSE,2ROP,
UGR,2010,2010-06-15,1,M,Hat,710,Adult,4,NA,NA,NA,4,FALSE,2ROP,
UGR,2010,2010-06-15,1,F,Hat,695,Adult,4,NA,NA,NA,4,FALSE,2ROP,
UGR,2010,2010-06-15,1,F,Hat,765,Adult,4,NA,NA,NA,4,FALSE,2ROP,
UGR,2010,2010-06-15,1,M,Hat,780,Adult,4,NA,NA,NA,4,FALSE,2ROP,
UGR,2010,2010-06-15,1,F,Hat,735,Adult,4,NA,NA,NA,4,FALSE,2ROP,
UGR,2010,2010-06-15,1,M,Hat,725,Adult,4,NA,NA,NA,4,FALSE,2ROP,
UGR,2010,2010-06-15,1,F,Hat,740,Adult,4,NA,NA,NA,4,FALSE,2ROP,
UGR,2010,2010-06-15,1,F,Hat,660,Adult,4,NA,NA,NA,4,FALSE,2ROP,
UGR,2010,2010-06-15,1,F,Hat,800,Adult,4,NA,NA,NA,4,FALSE,2ROP,
UGR,2010,2010-06-15,1,M,Hat,710,Adult,4,NA,NA,NA,4,FALSE,2ROP,
UGR,2010,2010-06-15,1,F,Hat,690,Adult,4,NA,NA,NA,4,FALSE,2ROP,
UGR,2010,2010-06-15,1,F,Hat,715,Adult,4,NA,NA,NA,4,FALSE,2ROP,
UGR,2010,2010-06-15,1,M,Hat,755,Adult,4,NA,NA,NA,4,FALSE,2ROP,
UGR,2010,2010-06-15,1,M,Hat,770,Adult,4,NA,NA,NA,4,FALSE,2ROP,
UGR,2010,2010-06-15,1,F,Hat,730,Adult,4,NA,NA,NA,4,FALSE,2ROP,
UGR,2010,2010-06-15,1,M,Hat,730,Adult,4,NA,NA,NA,4,FALSE,2ROP,
UGR,2010,2010-06-15,1,F,Hat,685,Adult,4,NA,NA,NA,4,FALSE,2ROP,
UGR,2010,2010-06-15,1,M,Hat,745,Adult,4,NA,NA,NA,4,FALSE,2ROP,
UGR,2010,2010-06-15,1,M,Hat,710,Adult,4,NA,NA,NA,4,FALSE,2ROP,
UGR,2010,2010-06-15,1,M,Hat,730,Adult,4,NA,NA,NA,4,FALSE,2ROP,
UGR,2010,2010-06-15,1,F,Hat,735,Adult,4,NA,NA,NA,4,FALSE,2ROP,
UGR,2010,2010-06-15,1,F,Hat,725,Adult,4,NA,NA,NA,4,FALSE,2ROP,
UGR,2010,2010-06-15,1,M,Hat,695,Adult,4,NA,NA,NA,4,FALSE,2ROP,
UGR,2010,2010-06-15,1,F,Hat,710,Adult,4,NA,NA,NA,4,FALSE,2ROP,
UGR,2010,2010-06-15,1,M,Hat,790,Adult,4,NA,NA,NA,4,FALSE,2ROP,
UGR,2010,2010-06-15,1,F,Hat,725,Adult,4,NA,NA,NA,4,FALSE,2ROP,
UGR,2010,2010-06-15,1,F,Hat,725,Adult,4,NA,NA,NA,4,FALSE,2ROP,
UGR,2010,2010-06-15,1,M,Hat,795,Adult,4,NA,NA,NA,4,FALSE,2ROP,
UGR,2010,2010-06-15,1,F,Hat,715,Adult,4,NA,NA,NA,4,FALSE,2ROP,
UGR,2010,2010-06-15,1,M,Hat,690,Adult,4,NA,NA,NA,4,FALSE,2ROP,
UGR,2010,2010-06-15,1,M,Hat,745,Adult,4,NA,NA,NA,4,FALSE,2ROP,
UGR,2010,2010-06-15,1,M,Hat,775,Adult,4,NA,NA,NA,4,FALSE,2ROP,
UGR,2010,2010-06-15,1,F,Hat,798,Adult,4,NA,NA,NA,4,FALSE,2ROP,
UGR,2010,2010-06-15,1,M,Hat,774,Adult,4,NA,NA,NA,4,FALSE,2ROP,
UGR,2010,2010-06-15,1,F,Hat,785,Adult,4,NA,NA,NA,4,FALSE,2ROP,
