"WeirLocation","TrapYear","TrapDate","Count","Sex","Origin","ForkLength","BestAge","CWTAge","PITAge","ScaleAge_Best","LengthAge","Age_Key","Recapture","Disposition","Description","New_or_recap","OpPunch"
"Upper Grande Ronde River",2010,2010-6-17 00:00:00,1,"F","Hat",745,4,,,,4,,0,"P","Passed above weir","New","2ROP"
"Upper Grande Ronde River",2010,2010-6-17 00:00:00,1,"F","Hat",754,4,,,,4,,0,"P","Passed above weir","New","2ROP"
"Upper Grande Ronde River",2010,2010-6-17 00:00:00,1,"F","Hat",761,4,,,,4,,0,"P","Passed above weir","New","2ROP"
"Upper Grande Ronde River",2010,2010-6-17 00:00:00,1,"F","Hat",707,4,,,,4,,0,"P","Passed above weir","New","2ROP"
"Upper Grande Ronde River",2010,2010-6-18 00:00:00,1,"F","Hat",747,4,,,,4,,0,"P","Passed above weir","New","2ROP"
"Upper Grande Ronde River",2010,2010-6-18 00:00:00,1,"F","Hat",745,4,,,,4,,0,"P","Passed above weir","New","2ROP"
"Upper Grande Ronde River",2010,2010-6-18 00:00:00,1,"F","Hat",715,4,,,,4,,0,"P","Passed above weir","New","2ROP"
"Upper Grande Ronde River",2010,2010-6-18 00:00:00,1,"F","Hat",716,4,,,,4,,0,"P","Passed above weir","New","2ROP"
"Upper Grande Ronde River",2010,2010-6-18 00:00:00,1,"F","Hat",745,4,,,,4,,0,"P","Passed above weir","New","2ROP"
"Upper Grande Ronde River",2010,2010-6-18 00:00:00,1,"F","Hat",735,4,,,,4,,0,"P","Passed above weir","New","2ROP"
"Upper Grande Ronde River",2010,2010-6-18 00:00:00,1,"F","Hat",640,4,,,,4,,0,"P","Passed above weir","New","2ROP"
"Upper Grande Ronde River",2010,2010-6-18 00:00:00,1,"F","Hat",750,4,,,,4,,0,"P","Passed above weir","New","2ROP"
"Upper Grande Ronde River",2010,2010-6-18 00:00:00,1,"F","Hat",725,4,,,,4,,0,"P","Passed above weir","New","2ROP"
"Upper Grande Ronde River",2010,2010-6-19 00:00:00,1,"F","Hat",752,4,,,,4,,0,"P","Passed above weir","New","2ROP"
"Upper Grande Ronde River",2010,2010-6-19 00:00:00,1,"M","Hat",750,4,,,,4,,0,"P","Passed above weir","New","2ROP"
"Upper Grande Ronde River",2010,2010-6-19 00:00:00,1,"J","Hat",488,3,,,,3,,0,"P","Passed above weir","New","2ROP"
"Upper Grande Ronde River",2010,2010-6-19 00:00:00,1,"F","Hat",740,4,,,,4,,0,"P","Passed above weir","New","2ROP"
"Upper Grande Ronde River",2010,2010-6-19 00:00:00,1,"F","Hat",760,4,,,,4,,0,"P","Passed above weir","New","2ROP"
"Upper Grande Ronde River",2010,2010-6-19 00:00:00,1,"M","Hat",740,4,,,,4,,0,"P","Passed above weir","New","2ROP"
"Upper Grande Ronde River",2010,2010-6-19 00:00:00,1,"F","Hat",752,4,,,,4,,0,"P","Passed above weir","New","2ROP"
"Upper Grande Ronde River",2010,2010-6-19 00:00:00,1,"M","Hat",770,4,,,,4,,0,"P","Passed above weir","New","2ROP"
"Upper Grande Ronde River",2010,2010-6-19 00:00:00,1,"F","Hat",775,4,,,,4,,0,"P","Passed above weir","New","2ROP"
"Upper Grande Ronde River",2010,2010-6-19 00:00:00,1,"M","Hat",722,4,,,,4,,0,"P","Passed above weir","New","2ROP"
"Upper Grande Ronde River",2010,2010-6-19 00:00:00,1,"F","Hat",747,4,,,,4,,0,"P","Passed above weir","New","2ROP"
"Upper Grande Ronde River",2010,2010-6-19 00:00:00,1,"F","Hat",688,4,,,,4,,0,"P","Passed above weir","New","2ROP"
"Upper Grande Ronde River",2010,2010-6-19 00:00:00,1,"F","Hat",726,4,,,,4,,0,"P","Passed above weir","New","2ROP"
"Upper Grande Ronde River",2010,2010-6-19 00:00:00,1,"M","Hat",741,4,,,,4,,0,"P","Passed above weir","New","2ROP"
"Upper Grande Ronde River",2010,2010-6-19 00:00:00,1,"F","Hat",748,4,,,,4,,0,"P","Passed above weir","New","2ROP"
"Upper Grande Ronde River",2010,2010-6-19 00:00:00,1,"M","Hat",728,4,,,,4,,0,"P","Passed above weir","New","2ROP"
"Upper Grande Ronde River",2010,2010-6-19 00:00:00,1,"F","Hat",730,4,,,,4,,0,"P","Passed above weir","New","2ROP"
"Upper Grande Ronde River",2010,2010-6-19 00:00:00,1,"F","Hat",720,4,,,,4,,0,"P","Passed above weir","New","2ROP"
"Upper Grande Ronde River",2010,2010-6-19 00:00:00,1,"F","Hat",730,4,,,,4,,0,"P","Passed above weir","New","2ROP"
"Upper Grande Ronde River",2010,2010-6-19 00:00:00,1,"F","Hat",740,4,,,,4,,0,"P","Passed above weir","New","2ROP"
"Upper Grande Ronde River",2010,2010-6-19 00:00:00,1,"F","Hat",697,4,,,,4,,0,"P","Passed above weir","New","2ROP"
"Upper Grande Ronde River",2010,2010-6-19 00:00:00,1,"M","Hat",685,4,,,,4,,0,"P","Passed above weir","New","2ROP"
"Upper Grande Ronde River",2010,2010-6-19 00:00:00,1,"F","Hat",767,4,,,,4,,0,"P","Passed above weir","New","2ROP"
"Upper Grande Ronde River",2010,2010-6-19 00:00:00,1,"F","Hat",705,4,,,,4,,0,"P","Passed above weir","New","2ROP"
"Upper Grande Ronde River",2010,2010-6-19 00:00:00,1,"F","Hat",697,4,,,,4,,0,"P","Passed above weir","New","2ROP"
"Upper Grande Ronde River",2010,2010-6-19 00:00:00,1,"F","Hat",661,4,,,,4,,0,"P","Passed above weir","New","2ROP"
"Upper Grande Ronde River",2010,2010-6-19 00:00:00,1,"M","Hat",640,4,,,,4,,0,"P","Passed above weir","New","2ROP"
"Upper Grande Ronde River",2010,2010-6-19 00:00:00,1,"F","Hat",668,4,,,,4,,0,"P","Passed above weir","New","2ROP"
"Upper Grande Ronde River",2010,2010-6-19 00:00:00,1,"M","Hat",621,4,,,,4,,0,"P","Passed above weir","New","2ROP"
"Upper Grande Ronde River",2010,2010-6-19 00:00:00,1,"F","Hat",680,4,,,,4,,0,"P","Passed above weir","New","2ROP"
"Upper Grande Ronde River",2010,2010-6-19 00:00:00,1,"F","Hat",673,4,,,,4,,0,"P","Passed above weir","New","2ROP"
"Upper Grande Ronde River",2010,2010-6-19 00:00:00,1,"M","Hat",625,4,,,,4,,0,"P","Passed above weir","New","2ROP"
"Upper Grande Ronde River",2010,2010-6-19 00:00:00,1,"F","Hat",770,4,,,,4,,0,"P","Passed above weir","New","2ROP"
"Upper Grande Ronde River",2010,2010-6-19 00:00:00,1,"F","Hat",690,4,,,,4,,0,"P","Passed above weir","New","2ROP"
"Upper Grande Ronde River",2010,2010-6-19 00:00:00,1,"F","Hat",715,4,,,,4,,0,"P","Passed above weir","New","2ROP"
"Upper Grande Ronde River",2010,2010-6-19 00:00:00,1,"F","Hat",672,4,,,,4,,0,"P","Passed above weir","New","2ROP"
"Upper Grande Ronde River",2010,2010-6-19 00:00:00,1,"M","Hat",735,4,,,,4,,0,"P","Passed above weir","New","2ROP"
"Upper Grande Ronde River",2010,2010-6-19 00:00:00,1,"M","Hat",734,4,,,,4,,0,"P","Passed above weir","New","2ROP"
"Upper Grande Ronde River",2010,2010-6-19 00:00:00,1,"M","Hat",760,4,,,,4,,0,"P","Passed above weir","New","2ROP"
"Upper Grande Ronde River",2010,2010-6-19 00:00:00,1,"F","Hat",780,4,,,,4,,0,"P","Passed above weir","New","2ROP"
"Upper Grande Ronde River",2010,2010-6-19 00:00:00,1,"F","Hat",694,4,,,,4,,0,"P","Passed above weir","New","2ROP"
"Upper Grande Ronde River",2010,2010-6-19 00:00:00,1,"M","Hat",795,4,,,,4,,0,"P","Passed above weir","New","2ROP"
"Upper Grande Ronde River",2010,2010-6-19 00:00:00,1,"F","Hat",735,4,,,,4,,0,"P","Passed above weir","New","2ROP"
"Upper Grande Ronde River",2010,2010-6-19 00:00:00,1,"F","Hat",702,4,,,,4,,0,"P","Passed above weir","New","2ROP"
"Upper Grande Ronde River",2010,2010-6-19 00:00:00,1,"F","Hat",742,4,,,,4,,0,"P","Passed above weir","New","2ROP"
"Upper Grande Ronde River",2010,2010-6-19 00:00:00,1,"M","Hat",605,4,,,,4,,0,"P","Passed above weir","New","2ROP"
"Upper Grande Ronde River",2010,2010-6-20 00:00:00,1,"M","Hat",775,4,,,,4,,0,"P","Passed above weir","New","1ROP"
"Upper Grande Ronde River",2010,2010-6-20 00:00:00,1,"F","Hat",680,4,,,,4,,0,"P","Passed above weir","New","1ROP"
"Upper Grande Ronde River",2010,2010-6-20 00:00:00,1,"F","Hat",760,4,,,,4,,0,"P","Passed above weir","New","1ROP"
"Upper Grande Ronde River",2010,2010-6-20 00:00:00,1,"M","Hat",720,4,,,,4,,0,"P","Passed above weir","New","1ROP"
"Upper Grande Ronde River",2010,2010-6-20 00:00:00,1,"M","Nat",770,5,,,5,4,,0,"P","Passed above weir","New","1ROP"
"Upper Grande Ronde River",2010,2010-6-20 00:00:00,1,"F","Hat",720,4,,,,4,,0,"P","Passed above weir","New","1ROP"
"Upper Grande Ronde River",2010,2010-6-20 00:00:00,1,"F","Hat",750,4,,,,4,,0,"P","Passed above weir","New","1ROP"
"Upper Grande Ronde River",2010,2010-6-20 00:00:00,1,"M","Hat",770,4,,,,4,,0,"P","Passed above weir","New","1ROP"
"Upper Grande Ronde River",2010,2010-6-20 00:00:00,1,"F","Nat",800,4,,,4,4,,0,"P","Passed above weir","New","1ROP"
"Upper Grande Ronde River",2010,2010-6-20 00:00:00,1,"F","Hat",710,4,,,,4,,0,"P","Passed above weir","New","1ROP"
"Upper Grande Ronde River",2010,2010-6-20 00:00:00,1,"F","Hat",667,4,,,,4,,0,"P","Passed above weir","New","1ROP"
"Upper Grande Ronde River",2010,2010-6-20 00:00:00,1,"F","Hat",715,4,,,,4,,0,"P","Passed above weir","New","1ROP"
"Upper Grande Ronde River",2010,2010-6-20 00:00:00,1,"F","Nat",750,4,,,4,4,,0,"P","Passed above weir","New","1ROP"
"Upper Grande Ronde River",2010,2010-6-20 00:00:00,1,"M","Hat",730,4,,,,4,,0,"P","Passed above weir","New","1ROP"
"Upper Grande Ronde River",2010,2010-6-20 00:00:00,1,"M","Hat",760,4,,,,4,,0,"P","Passed above weir","New","1ROP"
"Upper Grande Ronde River",2010,2010-6-20 00:00:00,1,"F","Hat",722,4,,,,4,,0,"P","Passed above weir","New","1ROP"
"Upper Grande Ronde River",2010,2010-6-20 00:00:00,1,"M","Nat",860,5,,,5,5,,0,"P","Passed above weir","New","1ROP"
"Upper Grande Ronde River",2010,2010-6-20 00:00:00,1,"F","Hat",785,4,,,,4,,0,"P","Passed above weir","New","1ROP"
"Upper Grande Ronde River",2010,2010-6-20 00:00:00,1,"F","Hat",740,4,,,,4,,0,"P","Passed above weir","New","1ROP"
"Upper Grande Ronde River",2010,2010-6-20 00:00:00,1,"F","Hat",770,4,,,,4,,0,"P","Passed above weir","New","1ROP"
"Upper Grande Ronde River",2010,2010-6-20 00:00:00,1,"F","Hat",710,4,,,,4,,0,"P","Passed above weir","New","1ROP"
"Upper Grande Ronde River",2010,2010-6-20 00:00:00,1,"F","Hat",690,4,,,,4,,0,"P","Passed above weir","New","1ROP"
"Upper Grande Ronde River",2010,2010-6-20 00:00:00,1,"M","Hat",775,4,,,,4,,0,"P","Passed above weir","New","1ROP"
"Upper Grande Ronde River",2010,2010-6-20 00:00:00,1,"M","Hat",790,4,,,,4,,0,"P","Passed above weir","New","1ROP"
"Upper Grande Ronde River",2010,2010-6-20 00:00:00,1,"F","Hat",700,4,,,,4,,0,"P","Passed above weir","New","1ROP"
"Upper Grande Ronde River",2010,2010-6-20 00:00:00,1,"F","Hat",675,4,,,,4,,0,"P","Passed above weir","New","1ROP"
"Upper Grande Ronde River",2010,2010-6-20 00:00:00,1,"M","Hat",660,4,,,,4,,0,"P","Passed above weir","New","1ROP"
"Upper Grande Ronde River",2010,2010-6-20 00:00:00,1,"M","Hat",735,4,,,,4,,0,"P","Passed above weir","New","1ROP"
"Upper Grande Ronde River",2010,2010-6-20 00:00:00,1,"M","Hat",630,4,,,,4,,0,"P","Passed above weir","New","1ROP"
"Upper Grande Ronde River",2010,2010-6-20 00:00:00,1,"F","Hat",710,4,,,,4,,0,"P","Passed above weir","New","1ROP"
"Upper Grande Ronde River",2010,2010-6-20 00:00:00,1,"J","Hat",595,3,,,,3,,0,"P","Passed above weir","New","1ROP"
"Upper Grande Ronde River",2010,2010-6-20 00:00:00,1,"M","Hat",790,4,,,,4,,0,"P","Passed above weir","New","1ROP"
"Upper Grande Ronde River",2010,2010-6-20 00:00:00,1,"F","Hat",790,4,,,,4,,0,"P","Passed above weir","New","1ROP"
"Upper Grande Ronde River",2010,2010-6-20 00:00:00,1,"M","Hat",825,4,,,,4,,0,"P","Passed above weir","New","1ROP"
"Upper Grande Ronde River",2010,2010-6-20 00:00:00,1,"M","Hat",750,4,,,,4,,0,"P","Passed above weir","New","1ROP"
"Upper Grande Ronde River",2010,2010-6-20 00:00:00,1,"F","Hat",717,4,,,,4,,0,"P","Passed above weir","New","1ROP"
"Upper Grande Ronde River",2010,2010-6-20 00:00:00,1,"F","Hat",755,4,,,,4,,0,"P","Passed above weir","New","1ROP"
"Upper Grande Ronde River",2010,2010-6-20 00:00:00,1,"F","Hat",675,4,,,,4,,0,"P","Passed above weir","New","1ROP"
"Upper Grande Ronde River",2010,2010-6-20 00:00:00,1,"M","Nat",690,4,,,,4,,0,"P","Passed above weir","New","1ROP"
"Upper Grande Ronde River",2010,2010-6-20 00:00:00,1,"M","Hat",805,4,,,,4,,0,"P","Passed above weir","New","1ROP"
"Upper Grande Ronde River",2010,2010-6-20 00:00:00,1,"F","Hat",690,4,,,,4,,0,"P","Passed above weir","New","1ROP"
"Upper Grande Ronde River",2010,2010-6-20 00:00:00,1,"M","Hat",705,4,,,,4,,0,"P","Passed above weir","New","1ROP"
"Upper Grande Ronde River",2010,2010-6-20 00:00:00,1,"F","Hat",760,4,,,,4,,0,"P","Passed above weir","New","1ROP"
"Upper Grande Ronde River",2010,2010-6-20 00:00:00,1,"M","Hat",670,4,,,,4,,0,"P","Passed above weir","New","1ROP"
"Upper Grande Ronde River",2010,2010-6-20 00:00:00,1,"M","Hat",760,4,,,,4,,0,"P","Passed above weir","New","1ROP"
"Upper Grande Ronde River",2010,2010-6-20 00:00:00,1,"F","Hat",755,4,,,,4,,0,"P","Passed above weir","New","1ROP"
"Upper Grande Ronde River",2010,2010-6-20 00:00:00,1,"F","Hat",720,4,,,,4,,0,"P","Passed above weir","New","1ROP"
"Upper Grande Ronde River",2010,2010-6-20 00:00:00,1,"F","Hat",710,4,,,,4,,0,"P","Passed above weir","New","1ROP"
"Upper Grande Ronde River",2010,2010-6-20 00:00:00,1,"M","Hat",800,4,,,,4,,0,"P","Passed above weir","New","1ROP"
"Upper Grande Ronde River",2010,2010-6-20 00:00:00,1,"M","Hat",750,4,,,,4,,0,"P","Passed above weir","New","1ROP"
"Upper Grande Ronde River",2010,2010-6-20 00:00:00,1,"M","Hat",780,4,,,,4,,0,"P","Passed above weir","New","1ROP"
"Upper Grande Ronde River",2010,2010-6-20 00:00:00,1,"F","Hat",750,4,,,,4,,0,"P","Passed above weir","New","1ROP"
"Upper Grande Ronde River",2010,2010-6-20 00:00:00,1,"F","Hat",715,4,,,,4,,0,"P","Passed above weir","New","1ROP"
"Upper Grande Ronde River",2010,2010-6-20 00:00:00,1,"F","Hat",730,4,,,,4,,0,"P","Passed above weir","New","1ROP"
"Upper Grande Ronde River",2010,2010-6-20 00:00:00,1,"M","Hat",815,4,,,,4,,0,"P","Passed above weir","New","1ROP"
"Upper Grande Ronde River",2010,2010-6-20 00:00:00,1,"M","Hat",695,4,,,,4,,0,"P","Passed above weir","New","1ROP"
"Upper Grande Ronde River",2010,2010-6-20 00:00:00,1,"F","Hat",730,4,,,,4,,0,"P","Passed above weir","New","1ROP"
"Upper Grande Ronde River",2010,2010-6-20 00:00:00,1,"F","Hat",770,4,,,,4,,0,"P","Passed above weir","New","1ROP"
"Upper Grande Ronde River",2010,2010-6-20 00:00:00,1,"F","Hat",750,4,,,,4,,0,"P","Passed above weir","New","1ROP"
"Upper Grande Ronde River",2010,2010-6-20 00:00:00,1,"M","Hat",740,4,,,,4,,0,"P","Passed above weir","New","1ROP"
"Upper Grande Ronde River",2010,2010-6-20 00:00:00,1,"M","Hat",770,4,,,,4,,0,"P","Passed above weir","New","1ROP"
"Upper Grande Ronde River",2010,2010-6-20 00:00:00,1,"F","Hat",760,4,,,,4,,0,"P","Passed above weir","New","1ROP"
"Upper Grande Ronde River",2010,2010-6-20 00:00:00,1,"M","Hat",715,4,,,,4,,0,"P","Passed above weir","New","1ROP"
"Upper Grande Ronde River",2010,2010-6-20 00:00:00,1,"M","Hat",735,4,,,,4,,0,"P","Passed above weir","New","1ROP"
"Upper Grande Ronde River",2010,2010-6-20 00:00:00,1,"F","Hat",740,4,,,,4,,0,"P","Passed above weir","New","1ROP"
"Upper Grande Ronde River",2010,2010-6-20 00:00:00,1,"M","Hat",750,4,,,,4,,0,"P","Passed above weir","New","1ROP"
"Upper Grande Ronde River",2010,2010-6-20 00:00:00,1,"F","Hat",735,4,,,,4,,0,"P","Passed above weir","New","1ROP"
"Upper Grande Ronde River",2010,2010-6-20 00:00:00,1,"F","Hat",720,4,,,,4,,0,"P","Passed above weir","New","1ROP"
"Upper Grande Ronde River",2010,2010-6-20 00:00:00,1,"F","Nat",690,4,,,4,4,,0,"P","Passed above weir","New","1ROP"
"Upper Grande Ronde River",2010,2010-6-20 00:00:00,1,"F","Hat",740,4,,,,4,,0,"P","Passed above weir","New","1ROP"
"Upper Grande Ronde River",2010,2010-6-20 00:00:00,1,"M","Hat",660,4,,,,4,,0,"P","Passed above weir","New","1ROP"
"Upper Grande Ronde River",2010,2010-6-20 00:00:00,1,"F","Hat",700,4,,,,4,,0,"P","Passed above weir","New","1ROP"
"Upper Grande Ronde River",2010,2010-6-22 00:00:00,1,"F","Hat",707,4,,,,4,,0,"P","Passed above weir","New","1ROP"
"Upper Grande Ronde River",2010,2010-6-22 00:00:00,1,"F","Hat",697,4,,,,4,,0,"P","Passed above weir","New","1ROP"
"Upper Grande Ronde River",2010,2010-6-22 00:00:00,1,"M","Hat",740,4,,,,4,,0,"P","Passed above weir","New","1ROP"
"Upper Grande Ronde River",2010,2010-6-22 00:00:00,1,"F","Hat",727,4,,,,4,,0,"P","Passed above weir","New","1ROP"
"Upper Grande Ronde River",2010,2010-6-22 00:00:00,1,"F","Hat",672,4,,,,4,,0,"P","Passed above weir","New","1ROP"
"Upper Grande Ronde River",2010,2010-6-22 00:00:00,1,"F","Hat",772,4,,,,4,,0,"P","Passed above weir","New","1ROP"
"Upper Grande Ronde River",2010,2010-6-22 00:00:00,1,"F","Nat",709,4,,,4,4,,0,"P","Passed above weir","New","1ROP"
"Upper Grande Ronde River",2010,2010-6-22 00:00:00,1,"F","Hat",750,4,,,,4,,0,"P","Passed above weir","New","1ROP"
"Upper Grande Ronde River",2010,2010-6-22 00:00:00,1,"M","Hat",770,4,,,,4,,0,"P","Passed above weir","New","1ROP"
"Upper Grande Ronde River",2010,2010-6-22 00:00:00,1,"F","Hat",710,4,,,,4,,0,"P","Passed above weir","New","1ROP"
"Upper Grande Ronde River",2010,2010-6-22 00:00:00,1,"F","Hat",721,4,,,,4,,0,"P","Passed above weir","New","1ROP"
"Upper Grande Ronde River",2010,2010-6-22 00:00:00,1,"M","Hat",719,4,,,,4,,0,"P","Passed above weir","New","1ROP"
"Upper Grande Ronde River",2010,2010-6-22 00:00:00,1,"M","Hat",785,4,,,,4,,0,"P","Passed above weir","New","1ROP"
"Upper Grande Ronde River",2010,2010-6-22 00:00:00,1,"F","Hat",744,4,,,,4,,0,"P","Passed above weir","New","1ROP"
"Upper Grande Ronde River",2010,2010-6-22 00:00:00,1,"M","Hat",711,4,,,,4,,0,"P","Passed above weir","New","1ROP"
"Upper Grande Ronde River",2010,2010-6-22 00:00:00,1,"M","Hat",740,4,,,,4,,0,"P","Passed above weir","New","1ROP"
"Upper Grande Ronde River",2010,2010-6-22 00:00:00,1,"F","Hat",738,4,,,,4,,0,"P","Passed above weir","New","1ROP"
"Upper Grande Ronde River",2010,2010-6-22 00:00:00,1,"F","Hat",772,4,,,,4,,0,"P","Passed above weir","New","1ROP"
"Upper Grande Ronde River",2010,2010-6-22 00:00:00,1,"F","Hat",747,4,,,,4,,0,"P","Passed above weir","New","1ROP"
"Upper Grande Ronde River",2010,2010-6-22 00:00:00,1,"F","Hat",738,4,,,,4,,0,"P","Passed above weir","New","1ROP"
"Upper Grande Ronde River",2010,2010-6-22 00:00:00,1,"F","Hat",750,4,,,,4,,0,"P","Passed above weir","New","1ROP"
"Upper Grande Ronde River",2010,2010-6-22 00:00:00,1,"F","Hat",680,4,,,,4,,0,"P","Passed above weir","New","1ROP"
"Upper Grande Ronde River",2010,2010-6-22 00:00:00,1,"M","Hat",730,4,,,,4,,0,"P","Passed above weir","New","1ROP"
"Upper Grande Ronde River",2010,2010-6-22 00:00:00,1,"M","Hat",780,4,,,,4,,0,"P","Passed above weir","New","1ROP"
"Upper Grande Ronde River",2010,2010-6-22 00:00:00,1,"F","Hat",722,4,,,,4,,0,"P","Passed above weir","New","1ROP"
"Upper Grande Ronde River",2010,2010-6-22 00:00:00,1,"M","Hat",670,4,,,,4,,0,"P","Passed above weir","New","1ROP"
"Upper Grande Ronde River",2010,2010-6-22 00:00:00,1,"F","Hat",690,4,,,,4,,0,"P","Passed above weir","New","1ROP"
"Upper Grande Ronde River",2010,2010-6-22 00:00:00,1,"F","Hat",704,4,,,,4,,0,"P","Passed above weir","New","1ROP"
"Upper Grande Ronde River",2010,2010-6-22 00:00:00,1,"F","Hat",709,4,,,,4,,0,"P","Passed above weir","New","1ROP"
"Upper Grande Ronde River",2010,2010-6-22 00:00:00,1,"M","Hat",809,4,,,,4,,0,"P","Passed above weir","New","1ROP"
"Upper Grande Ronde River",2010,2010-6-22 00:00:00,1,"F","Hat",662,4,,,,4,,0,"P","Passed above weir","New","1ROP"
"Upper Grande Ronde River",2010,2010-6-22 00:00:00,1,"F","Hat",710,4,,,,4,,0,"P","Passed above weir","New","1ROP"
"Upper Grande Ronde River",2010,2010-6-22 00:00:00,1,"J","Hat",599,3,,,,3,,0,"P","Passed above weir","New","1ROP"
"Upper Grande Ronde River",2010,2010-6-22 00:00:00,1,"M","Hat",731,4,,,,4,,0,"P","Passed above weir","New","1ROP"
"Upper Grande Ronde River",2010,2010-6-22 00:00:00,1,"F","Hat",658,4,,,,4,,0,"P","Passed above weir","New","1ROP"
"Upper Grande Ronde River",2010,2010-6-22 00:00:00,1,"M","Hat",707,4,,,,4,,0,"P","Passed above weir","New","1ROP"
"Upper Grande Ronde River",2010,2010-6-22 00:00:00,1,"M","Nat",645,4,,,4,4,,0,"P","Passed above weir","New","1ROP"
"Upper Grande Ronde River",2010,2010-6-22 00:00:00,1,"F","Hat",652,4,,,,4,,0,"P","Passed above weir","New","1ROP"
"Upper Grande Ronde River",2010,2010-6-22 00:00:00,1,"F","Hat",785,4,,,,4,,0,"P","Passed above weir","New","1ROP"
"Upper Grande Ronde River",2010,2010-6-22 00:00:00,1,"F","Hat",715,4,,,,4,,0,"P","Passed above weir","New","1ROP"
"Upper Grande Ronde River",2010,2010-6-22 00:00:00,1,"M","Hat",758,4,,,,4,,0,"P","Passed above weir","New","1ROP"
"Upper Grande Ronde River",2010,2010-6-22 00:00:00,1,"M","Hat",621,4,,,,4,,0,"P","Passed above weir","New","1ROP"
"Upper Grande Ronde River",2010,2010-6-22 00:00:00,1,"F","Hat",638,4,,,,4,,0,"P","Passed above weir","New","1ROP"
"Upper Grande Ronde River",2010,2010-6-22 00:00:00,1,"F","Hat",733,4,,,,4,,0,"P","Passed above weir","New","1ROP"
"Upper Grande Ronde River",2010,2010-6-22 00:00:00,1,"F","Hat",730,4,,,,4,,0,"P","Passed above weir","New","1ROP"
"Upper Grande Ronde River",2010,2010-6-22 00:00:00,1,"M","Hat",833,4,,,,4,,0,"P","Passed above weir","New","1ROP"
"Upper Grande Ronde River",2010,2010-6-22 00:00:00,1,"F","Hat",765,4,,,,4,,0,"P","Passed above weir","New","1ROP"
"Upper Grande Ronde River",2010,2010-6-22 00:00:00,1,"M","Hat",810,4,,,,4,,0,"P","Passed above weir","New","1ROP"
"Upper Grande Ronde River",2010,2010-6-22 00:00:00,1,"M","Hat",720,4,,,,4,,0,"P","Passed above weir","New","1ROP"
"Upper Grande Ronde River",2010,2010-6-22 00:00:00,1,"F","Hat",760,4,,,,4,,0,"P","Passed above weir","New","1ROP"
"Upper Grande Ronde River",2010,2010-6-22 00:00:00,1,"M","Hat",738,4,,,,4,,0,"P","Passed above weir","New","1ROP"
"Upper Grande Ronde River",2010,2010-6-22 00:00:00,1,"M","Hat",700,4,,,,4,,0,"P","Passed above weir","New","1ROP"
"Upper Grande Ronde River",2010,2010-6-22 00:00:00,1,"M","Hat",750,4,,,,4,,0,"P","Passed above weir","New","1ROP"
"Upper Grande Ronde River",2010,2010-6-22 00:00:00,1,"M","Hat",615,4,,,,4,,0,"P","Passed above weir","New","1ROP"
"Upper Grande Ronde River",2010,2010-6-22 00:00:00,1,"M","Hat",680,4,,,,4,,0,"P","Passed above weir","New","1ROP"
"Upper Grande Ronde River",2010,2010-6-22 00:00:00,1,"M","Hat",733,4,,,,4,,0,"P","Passed above weir","New","1ROP"
"Upper Grande Ronde River",2010,2010-6-22 00:00:00,1,"M","Hat",715,4,,,,4,,0,"P","Passed above weir","New","1ROP"
"Upper Grande Ronde River",2010,2010-6-22 00:00:00,1,"M","Hat",711,4,,,,4,,0,"P","Passed above weir","New","1ROP"
"Upper Grande Ronde River",2010,2010-6-22 00:00:00,1,"F","Hat",685,4,,,,4,,0,"P","Passed above weir","New","1ROP"
"Upper Grande Ronde River",2010,2010-6-22 00:00:00,1,"M","Hat",625,4,,,,4,,0,"P","Passed above weir","New","1ROP"
